library,title,year,imdb_id,imdb_rating,imdb_votes,rt_score,plex_rating,file,decision,reason,misidentified_hint
Animación 3D,Gru 2. Mi villano favorito,2013,,,,,7.5,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Dreamworks/Gru 2 Mi Villano Favorito (2013).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Gru 3. Mi villano favorito,2017,,,,,5.8,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Dreamworks/Gru 3 Mi villano favorito (2017).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Gru 4. Mi villano favorito,2024,,,,,5.5,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Dreamworks/Gru 4 Mi Villano Favorito (2024).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Happy Feet: Rompiendo el hielo,2006,,,,,7.6,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Otros/Happy Feet (2006).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Happy Feet 2,2011,,,,,4.5,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Otros/Happy Feet 2 (2011).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Home: Hogar dulce hogar,2015,,,,,5.3,"/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Otros/Home Hogar, Dulce Hogar (2015).mkv",UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Horton,2008,,,,,7.9,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Otros/Horton (2008).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Hotel Transilvania,2012,,,,,4.5,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Otros/Hotel Transylvania (2012).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Hotel Transilvania 2,2015,,,,,5.7,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Otros/Hotel Transilvania 2 (2015).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Ice Age 1 : La edad de hielo,2002,,,,,,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Otros/Ice Age 1 - La Edad de Hielo (2002).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Ice Age 2: El deshielo,2006,,,,,5.6,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Otros/Ice Age 2 - El deshielo (2006).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Ice Age 3: El origen de los dinosaurios,2009,,,,,4.6,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Otros/Ice Age 3 - El origen de los dinosaurios (2009).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Ice Age 4: La formación de los continentes,2012,,,,,3.7,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Otros/Ice Age 4 - La formacion de los continentes (2012).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Ice Age 5 : El gran cataclismo,2016,,,,,1.8,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Otros/Ice Age 5 - El gran Cataclismo (2016).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Indomable,2012,,,,,7.8,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Pixar/Brave (2012).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Kubo y las dos cuerdas mágicas,2016,,,,,9.7,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Otros/Kubo and the Two Strings (2016).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Kung Fu Panda,2008,,,,,8.7,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Dreamworks/Kung Fu Panda (2008).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Kung Fu Panda 2,2011,,,,,8.2,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Dreamworks/Kung Fu Panda 2 (2011).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Kung Fu Panda 3,2016,,,,,8.7,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Dreamworks/Kung Fu Panda 3 (2016).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Kung Fu Panda 4,2024,,,,,7.1,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Dreamworks/Kung Fu Panda 4 (2024).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,La mecánica del corazón,2013,,,,,8.3,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Otros/La Mecanica Del Corazon (2014).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,La novia cadáver,2005,,,,,8.5,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Disney/La Novia Cadaver (2005).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,La oveja Shaun: La película,2015,,,,,9.9,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Aardman/La Oveja Shaun La Pelicula (2015).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,"La oveja Shaun, la película Granjaguedón",2019,,,,,9.6,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Aardman/A Shaun The Sheep Movie Farmageddon (2019).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,La vida de Calabacín,2016,,,,,9.9,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Otros/La vida de Calabacín (2016).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Las aventuras de Peabody y Sherman,2014,,,,,8.1,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Otros/Las Aventuras De Peabody Y Sherman (2014).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Las aventuras de Tadeo Jones,2012,,,,,,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Otros/Las Aventuras De Tadeo Jones (2012).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Las guerreras k-pop,2025,,,,,9.5,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Otros/Las guerreras k-pop (2025).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,El libro de la vida,2014,,,,,8.2,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Otros/El Libro De La Vida (2014).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Lightyear,2022,,,,,7.4,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Pixar/Lightyear (2022).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Lluvia de albóndigas,2009,,,,,8.5,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Otros/Lluvia de albóndigas (2009).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Lluvia de albóndigas 2,2013,,,,,7.1,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Otros/Lluvia De Albondigas 2 (2013).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Lorax. En busca de la trúfula perdida,2012,,,,,5.3,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Otros/Lorax En busca de la trufula perdida (2012).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Los Croods,2013,,,,,7.1,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Dreamworks/Los Croods Una Aventura Prehistorica (2013).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Los Increíbles,2004,,,,,,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Pixar/Los Increibles (2004).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Los Increíbles 2,2018,,,,,9.3,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Pixar/Los Increibles 2 (2018).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Los Mitchell contra las máquinas,2021,,,,,9.7,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Otros/Los Mitchell contra las máquinas (2021).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Los mundos de Coraline,2009,,,,,9.1,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Otros/Los Mundos De Coraline (2009).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Los pingüinos de Madagascar,2014,,,,,7.4,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Dreamworks/Los pinguinos de Madagascar (2014).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Los Pitufos: La aldea escondida,2017,,,,,,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Otros/Los Pitufos - La aldea escondida (2017).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Luca,2021,,,,,9.1,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Pixar/Luca (2021).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Madagascar,2005,,,,,5.5,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Dreamworks/Madagascar (2005).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Madagascar 2,2008,,,,,6.4,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Dreamworks/Madagascar 2 Escape De Africa (2008).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Madagascar 3: De marcha por Europa,2012,,,,,7.8,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Dreamworks/Madagascar 3 De Marcha Por Europa (2012).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Marianne y la pócima del amor (Strange Magic),2015,,,,,1.9,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Disney/Strange Magic (2015).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Marte necesita madres,2011,,,,,3.4,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Disney/Marte Necesita Madres (2011).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Mascotas,2016,,,,,,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Otros/The Secret Life Of Pets (2016).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Megamind,2010,,,,,7.3,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Dreamworks/Megamind (2010).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Metegol,2013,,,,,,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Otros/Futbolin (2013).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Minúsculos: El valle de las hormigas perdidas,2013,,,,,9.0,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Otros/Minusculos El Valle De Las Hormigas Perdidas (2013).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Monster House,2006,,,,,7.5,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Otros/Monster House (2006).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Monstruos contra alienígenas,2009,,,,,,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Dreamworks/Monstruos Contra Alienigenas (2009).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,"Monstruos, S.A.",2001,,,,,9.6,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Pixar/Monstruos S.A. (2001).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Monstruos University,2013,,,,,8.0,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Pixar/Monsters University (2013).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Número 9,2009,,,,,5.7,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Otros/Numero 9 (2009).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Onward,2020,,,,,8.8,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Disney/Onward (2020).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Orión y la oscuridad,2024,,,,,9.1,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Dreamworks/Orión y la oscuridad (2024).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Pesadilla antes de Navidad,1993,,,,,9.5,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Disney/Pesadilla Antes De Navidad (1993).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,¡Piratas!,2012,,,,,8.7,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Aardman/Piratas (2012).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Polar Express,2004,,,,,5.5,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Otros/Polar Express (2004).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Rango,2011,,,,,8.8,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Otros/Rango (2011).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Ratatouille,2007,,,,,9.6,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Pixar/Ratatouille (2007).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Ratónpolis,2006,,,,,7.2,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Otros/Ratonpolis.(2006).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Raya y el último dragón,2021,,,,,9.3,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Disney/Raya y el último dragón (2021).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Red,2022,,,,,9.5,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Pixar/Turning Red (2022).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Río,2011,,,,,7.2,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Otros/Rio (2011).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Río 2,2014,,,,,5.0,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Otros/Rio 2 (2014).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Robot salvaje,2024,,,,,9.7,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Dreamworks/Robot Salvaje (2024).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Robots,2005,,,,,6.4,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Otros/Robots (2005).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,¡Rompe Ralph!,2012,,,,,8.7,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Disney/Rompe Ralph (2012).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Shrek,2001,,,,,8.8,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Dreamworks/Shrek (2001).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Shrek 2,2004,,,,,8.9,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Dreamworks/Shrek 2 (2004).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Shrek tercero,2007,,,,,4.1,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Dreamworks/Shrek 3 (2007).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,"Shrek, Felices para siempre",2010,,,,,5.8,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Dreamworks/Shrek 4 (2010).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Soul,2020,,,,,9.5,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Pixar/Soul (2020).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,TMNT: Tortugas Ninja Jóvenes Mutantes,2007,,,,,3.5,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Otros/TMNT - Tortugas Ninja Jóvenes Mutantes (2007).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Toy Story,1995,,,,,10.0,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Pixar/Toy Story (1995).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Toy Story 2,1999,,,,,10.0,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Pixar/Toy Story 2 (1999).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Toy Story 3,2010,,,,,9.8,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Pixar/Toy Story 3 (2010).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Toy Story 4,2019,,,,,9.6,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Pixar/Toy Story 4 (2019).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Trolls,2016,,,,,7.6,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Otros/Trolls.mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Turbo,2013,,,,,6.8,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Dreamworks/Turbo (2013).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Un monstruo en París,2011,,,,,8.6,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Otros/Un monstruo en París (2011).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Up,2009,,,,,9.8,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Pixar/Up (2009).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Vaiana,2016,,,,,,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Disney/Vaiana (2016).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Vaiana 2,2024,,,,,6.0,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Disney/Vaiana 2 (2024).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Vecinos invasores,2006,,,,,,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Dreamworks/Vecinos invasores (2006).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Wallace y Gromit: La maldición de las verduras,2005,,,,,9.5,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Aardman/Wallace y Gromit La Maldicion de las Verduras (2005).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Wallace y Gromit: La venganza se sirve con plumas,2024,,,,,10.0,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Aardman/Wallace y Gromit_ La venganza se sirve con plumas (2024).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,WALL·E: Batallón de limpieza,2008,,,,,9.5,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Pixar/Wall E (2008).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Animación 3D,Zootrópolis,2016,,,,,9.8,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Disney/Zootropolis (2016).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Anime,5 centímetros por segundo,2007,,,,,,/mnt/Infantil_01/03. Peliculas animación infantil/03. Anime/SD/5 Cm Por Segundo.avi,UNKNOWN,no_ratings_and_few_votes,no_external_data
Anime,Akira,1988,,,,,9.1,/mnt/Infantil_01/03. Peliculas animación infantil/03. Anime/HD/Akira (1988).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Anime,Appleseed Ex Machina,2007,,,,,,/mnt/Infantil_01/03. Peliculas animación infantil/03. Anime/SD/Appleseed Ex Machina.avi,UNKNOWN,no_ratings_and_few_votes,no_external_data
Anime,Arrietty y el mundo de los diminutos,2010,,,,,9.4,/mnt/Infantil_01/03. Peliculas animación infantil/03. Anime/SD/Arrietty Y El Mundo De Los Diminutos.avi,UNKNOWN,no_ratings_and_few_votes,no_external_data
Anime,"Cowboy Bebop, la película: Llamando a las puertas del cielo",2001,,,,,,/mnt/Infantil_01/03. Peliculas animación infantil/03. Anime/SD/Cowboy Bebop.avi,UNKNOWN,no_ratings_and_few_votes,no_external_data
Anime,El castillo ambulante,2004,,,,,,/mnt/Infantil_01/03. Peliculas animación infantil/03. Anime/HD/El Castillo Ambulante (2004).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Anime,El castillo en el cielo,1986,,,,,9.6,/mnt/Infantil_01/03. Peliculas animación infantil/03. Anime/HD/El Castillo En El Cielo (1986).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Anime,El chico y la garza,2023,,,,,9.6,/mnt/Infantil_01/03. Peliculas animación infantil/03. Anime/HD/El chico y la garza (2023).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Anime,El jardín de las palabras,2013,,,,,,/mnt/Infantil_01/03. Peliculas animación infantil/03. Anime/SD/El Jardin De Las Palabras.avi,UNKNOWN,no_ratings_and_few_votes,no_external_data
Anime,El lugar que nos prometimos,2004,,,,,,/mnt/Infantil_01/03. Peliculas animación infantil/03. Anime/SD/Kumo No Mukou Yakusoku No Basho.avi,UNKNOWN,no_ratings_and_few_votes,no_external_data
Anime,El pequeño Nemo,1989,,,,,,/mnt/Infantil_01/03. Peliculas animación infantil/03. Anime/SD/El Pequeño Nemo.avi,UNKNOWN,no_ratings_and_few_votes,no_external_data
Anime,El perro de Flandes,1997,,,,,,/mnt/Infantil_01/03. Peliculas animación infantil/03. Anime/HD/El Perro de Flandes (1997).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Anime,El samurái sin nombre (Sword of the Stranger),2007,,,,,,/mnt/Infantil_01/03. Peliculas animación infantil/03. Anime/SD/Sword Of The Stranger.avi,UNKNOWN,no_ratings_and_few_votes,no_external_data
Anime,El tiempo contigo,2019,,,,,9.1,/mnt/Infantil_01/03. Peliculas animación infantil/03. Anime/HD/El tiempo contigo (2019).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Anime,El verano de Coo,2007,,,,,,/mnt/Infantil_01/03. Peliculas animación infantil/03. Anime/SD/El Verano De Coo.avi,UNKNOWN,no_ratings_and_few_votes,no_external_data
Anime,El viaje de Chihiro,2001,,,,,9.6,/mnt/Infantil_01/03. Peliculas animación infantil/03. Anime/HD/El viaje de Chihiro (2001).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
